<<<<<<< HEAD
,Unnamed: 0,id,username,date,text,time,state,split_text,closed,open,cause,highway_string,has_highway,county_string,has_county,city_string,has_city,Other_Road_List,mm_list,exit_list,x,y,match_scores,matched_addresses,best_x,best_y,best_score,best_address
349,1040582542389379072,NCDOT_Triangle,2018-09-14,most #ncdmv driver license offices in the triangle area are closed today the license plate agency at dmv headquarters is also closed today,12:46:25,North Carolina,"['most', '#ncdmv', 'driver', 'license', 'offices', 'in', 'the', 'triangle', 'area', 'are', 'closed', 'today', 'the', 'license', 'plate', 'agency', 'at', 'dmv', 'headquarters', 'is', 'also', 'closed', 'today']",closed,,,None,0,None,0,None,0,"mo street,d river,#ncdmv d river,headquarters island,dmv headquarters island",None,None,None,None,None,None,None,None,None,None
350,1040580659813785600,NCDOT_Triangle,2018-09-14,the #ncdmv state license plate agency on new bern ave in raleigh is closed today,12:38:57,North Carolina,"['the', '#ncdmv', 'state', 'license', 'plate', 'agency', 'on', 'new', 'bern', 'ave', 'in', 'raleigh', 'is', 'closed', 'today']",closed,,,None,0,None,0,raleigh,1,"bern avenue,new bern avenue,raleigh island,in raleigh island",None,None,None,None,None,None,None,None,None,None
351,1040575214705418242,NCDOT_Triangle,2018-09-14,the #ncdmv license plate agency in roxboro is closed today,12:17:18,North Carolina,"['the', '#ncdmv', 'license', 'plate', 'agency', 'in', 'roxboro', 'is', 'closed', 'today']",closed,,,None,0,None,0,roxboro,1,"roxboro island,in roxboro island",None,None,None,None,None,None,None,None,None,None
352,1040574960115351552,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office in fuquay-varina is closed today,12:16:18,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'fuquay-varina', 'is', 'closed', 'today']",closed,,,None,0,None,0,fuquay-varina,1,"d river,#ncdmv d river,fuquay-varina island,in fuquay-varina island",None,None,None,None,None,None,None,None,None,None
353,1040574871091249155,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office in wendell is closed today,12:15:56,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'wendell', 'is', 'closed', 'today']",closed,,,None,0,None,0,wendell,1,"d river,#ncdmv d river,wendell island,in wendell island",None,None,None,None,None,None,None,None,None,None
354,1040491792129511424,NCDOT_Triangle,2018-09-14,   i-40 east mm 306 near raleigh disabled vehicle shoulder closed at 914 2:40 am,06:45:49,North Carolina,"['i-40', 'east', 'mm', '306', 'near', 'raleigh', 'disabled', 'vehicle', 'shoulder', 'closed', 'at', '914', '2:40', 'am']",closed,,disabled,I-40,1,None,0,raleigh,1,"ea street,i-40 ea street",mile marker 306,None,"-78.63911655235549,-79.09208577065112","35.77720000402469,35.80091143231172","85.16,86.19","I-40, mile marker 306, raleigh, North Carolina, USA,I-40, mile marker 306, North Carolina, USA",-79.09208577065112,35.80091143231172,86.19,",I-40, mile marker 306, North Carolina"
355,1040352923019042817,NCDOT_Triangle,2018-09-13,we encourage motorists to use real-time travel apps instead of traditional gps units as the apps will provide the most up to date travel routes use   for road closures detours and more #florencenc,21:34:00,North Carolina,"['we', 'encourage', 'motorists', 'to', 'use', 'real-time', 'travel', 'apps', 'instead', 'of', 'traditional', 'gps', 'units', 'as', 'the', 'apps', 'will', 'provide', 'the', 'most', 'up', 'to', 'date', 'travel', 'routes', 'use', 'for', 'road', 'closures', 'detours', 'and', 'more', '#florencenc']",closure,,,None,0,None,0,None,0,"mo street,the mo street,for road,use for road",None,None,None,None,None,None,None,None,None,None
356,1040346887860248579,NCDOT_Triangle,2018-09-13,get the latest on traffic conditions and road closures in the triangle area at   ,21:10:01,North Carolina,"['get', 'the', 'latest', 'on', 'traffic', 'conditions', 'and', 'road', 'closures', 'in', 'the', 'triangle', 'area', 'at']",closure,,,None,0,None,0,None,0,"lat estate,the lat estate,late street,the late street,and road,conditions and road",None,None,None,None,None,None,None,None,None,None
357,1040333857264939008,NCDOT_Triangle,2018-09-13,   nc-87 both near pittsboro vehicle crash shoulder closed at 913 3:58 pm,20:18:14,North Carolina,"['nc-87', 'both', 'near', 'pittsboro', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '913', '3:58', 'pm']",crash,,crash,NC 87,1,None,0,pittsboro,1,None,None,None,None,None,None,None,None,None,None,None
358,1040295790483329024,NCDOT_Triangle,2018-09-13,the #ncdmv driver license office in oxford will close at 3:00pm due to the approaching storm and will remain closed until further notice,17:46:58,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'oxford', 'will', 'close', 'at', '3:00pm', 'due', 'to', 'the', 'approaching', 'storm', 'and', 'will', 'remain', 'closed', 'until', 'further', 'notice']",closed,,storm,None,0,None,0,oxford,1,"d river,#ncdmv d river,ox ford,in ox ford,oxfo road,in oxfo road",None,None,None,None,None,None,None,None,None,None
359,1040295641371602944,NCDOT_Triangle,2018-09-13,the #ncdmv driver license office in henderson will close at 3:00pm due to the approaching storm and will remain closed until further notice,17:46:23,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'henderson', 'will', 'close', 'at', '3:00pm', 'due', 'to', 'the', 'approaching', 'storm', 'and', 'will', 'remain', 'closed', 'until', 'further', 'notice']",closed,,storm,None,0,None,0,henderson,1,"d river,#ncdmv d river",None,None,None,None,None,None,None,None,None,None
360,1040281727778873345,NCDOT_Triangle,2018-09-13,   nc-540 tol south mm 67 near morrisville maintenance shoulder closed at 913 12:48 pm,16:51:06,North Carolina,"['nc-540', 'tol', 'south', 'mm', '67', 'near', 'morrisville', 'maintenance', 'shoulder', 'closed', 'at', '913', '12:48', 'pm']",maintenance,,maintenance,NC 540,1,None,0,morrisville,1,"morris ville,near morris ville",mile marker 67,None,"-80.81743883823981,-79.75132490689013","35.570565589419566,34.911641976946285","88.14,86.77","NC 540, mile marker 67, morrisville, North Carolina, USA,NC 540, mile marker 67, North Carolina, USA",-80.81743883823981,35.570565589419566,88.14,"NC 540, mile marker 67, morrisville, North Carolina"
361,1040259573163196417,NCDOT_Triangle,2018-09-13,in wake county 55 employees are ready to respond to emergencies with 25 chainsaws 44 dump trucks 6 backhoes 100 signs road closedhigh water and other equipment more info:   ,15:23:03,North Carolina,"['in', 'wake', 'county', '55', 'employees', 'are', 'ready', 'to', 'respond', 'to', 'emergencies', 'with', '25', 'chainsaws', '44', 'dump', 'trucks', '6', 'backhoes', '100', 'signs', 'road', 'closedhigh', 'water', 'and', 'other', 'equipment', 'more', 'info:']",closed,,,None,0,None,0,None,0,"signs road,100 signs road,wa terrace,closedhigh wa terrace",None,None,None,None,None,None,None,None,None,None
362,1040253119781916674,NCDOT_Triangle,2018-09-13,ncdots wake county maintenance engineer jason dunigan took a short break from leading his crews hurricane preparation efforts to share some details on their readiness and response: ,14:57:25,North Carolina,"['ncdots', 'wake', 'county', 'maintenance', 'engineer', 'jason', 'dunigan', 'took', 'a', 'short', 'break', 'from', 'leading', 'his', 'crews', 'hurricane', 'preparation', 'efforts', 'to', 'share', 'some', 'details', 'on', 'their', 'readiness', 'and', 'response:']",maintenance,,maintenance,None,0,None,0,None,0,"h island,leading h island",None,None,None,None,None,None,None,None,None,None
363,1040230192374063105,NCDOT_Triangle,2018-09-13,in chatham county 35 employees are ready to respond to the emergency with 13 chain saws 20 dump trucks 4 backhoes 24 signs road closedhigh water and other equipment more info:   ,13:26:19,North Carolina,"['in', 'chatham', 'county', '35', 'employees', 'are', 'ready', 'to', 'respond', 'to', 'the', 'emergency', 'with', '13', 'chain', 'saws', '20', 'dump', 'trucks', '4', 'backhoes', '24', 'signs', 'road', 'closedhigh', 'water', 'and', 'other', 'equipment', 'more', 'info:']",closed,,,None,0,None,0,None,0,"signs road,24 signs road,wa terrace,closedhigh wa terrace",None,None,None,None,None,None,None,None,None,None
364,1040189919245815810,NCDOT_Triangle,2018-09-13,   i-87 south mm 423 in raleigh vehicle crash shoulder closed at 913 6:17 am,10:46:17,North Carolina,"['i-87', 'south', 'mm', '423', 'in', 'raleigh', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '913', '6:17', 'am']",crash,,crash,I-87,1,None,0,raleigh,1,None,mile marker 423,None,"-78.63896773316743,-79.09197998057458","35.777336135733684,35.800797052629484","85.16,86.19","I-87, mile marker 423, raleigh, North Carolina, USA,I-87, mile marker 423, North Carolina, USA",-79.09197998057458,35.800797052629484,86.19,",I-87, mile marker 423, North Carolina"
365,1040183789220253697,NCDOT_Triangle,2018-09-13,   i-540 west mm 26 in raleigh vehicle crash lane closed at 913 6:17 am,10:21:55,North Carolina,"['i-540', 'west', 'mm', '26', 'in', 'raleigh', 'vehicle', 'crash', 'lane', 'closed', 'at', '913', '6:17', 'am']",crash,,crash,I-540,1,None,0,raleigh,1,"w estate,i-540 w estate,we street,i-540 we street,crash lane,vehicle crash lane",mile marker 26,None,"-78.63270123843098,-79.09195846487485","35.809712909638165,35.801199774119425","89.84,85.01","I-540, mile marker 26, raleigh, North Carolina, USA,I-540, mile marker 26, North Carolina, USA",-78.63270123843098,35.809712909638165,89.84,"I-540, mile marker 26, raleigh, North Carolina"
366,1040132102002548736,NCDOT_Triangle,2018-09-13,   i-440 east mm 13 near raleigh vehicle crash road closed at 913 2:49 am,06:56:32,North Carolina,"['i-440', 'east', 'mm', '13', 'near', 'raleigh', 'vehicle', 'crash', 'road', 'closed', 'at', '913', '2:49', 'am']",crash,,crash,I-440,1,None,0,raleigh,1,"ea street,i-440 ea street,crash road,vehicle crash road",mile marker 13,None,"-78.63919082172023,-77.94927039800334","35.77734386174417,34.235318398291795","87.56,85.01","I-440, mile marker 13, raleigh, North Carolina, USA,I-440, mile marker 13, North Carolina, USA",-78.63919082172023,35.77734386174417,87.56,"I-440, mile marker 13, raleigh, North Carolina"
367,1039982813997670401,NCDOT_Triangle,2018-09-12,   us-1 south mm 99 near cary vehicle crash lane closed at 912 5:00 pm,21:03:19,North Carolina,"['us-1', 'south', 'mm', '99', 'near', 'cary', 'vehicle', 'crash', 'lane', 'closed', 'at', '912', '5:00', 'pm']",crash,,crash,US 1,1,None,0,cary,1,"crash lane,vehicle crash lane",mile marker 99,None,"-78.39179120170847,-83.08636635345376","34.79137520279204,35.515396634196996","84.07,85.92","US 1, mile marker 99, cary, North Carolina, USA,US 1, mile marker 99, North Carolina, USA",-83.08636635345376,35.515396634196996,85.92,",US 1, mile marker 99, North Carolina"
368,1039938441700618242,NCDOT_Triangle,2018-09-12,   i-40 west mm 309 near garner vehicle crash shoulder closed at 912 2:04 pm,18:07:00,North Carolina,"['i-40', 'west', 'mm', '309', 'near', 'garner', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '912', '2:04', 'pm']",crash,,crash,I-40,1,None,0,garner,1,"w estate,i-40 w estate,we street,i-40 we street",mile marker 309,None,"-78.62303999999995,-79.09197167959242","35.70644000000004,35.80089903612459","83.16,86.19","I-40, mile marker 309, garner, North Carolina, USA,I-40, mile marker 309, North Carolina, USA",-79.09197167959242,35.80089903612459,86.19,",I-40, mile marker 309, North Carolina"
369,1039933510679781379,NCDOT_Triangle,2018-09-12,   i-40 west mm 312 near clayton disabled vehicle shoulder closed at 912 1:39 pm,17:47:24,North Carolina,"['i-40', 'west', 'mm', '312', 'near', 'clayton', 'disabled', 'vehicle', 'shoulder', 'closed', 'at', '912', '1:39', 'pm']",closed,,disabled,I-40,1,None,0,clayton,1,"w estate,i-40 w estate,we street,i-40 we street",mile marker 312,None,"-78.37624743216557,-76.47206866763806","35.667414556466134,36.18871448211084","88.82,86.19","I-40, mile marker 312, clayton, North Carolina, USA,I-40, mile marker 312, North Carolina, USA",-78.37624743216557,35.667414556466134,88.82,"I-40, mile marker 312, clayton, North Carolina"
370,1039932231928741889,NCDOT_Triangle,2018-09-12,   i-40 west mm 312 near clayton disabled vehicle lane closed at 912 1:39 pm,17:42:19,North Carolina,"['i-40', 'west', 'mm', '312', 'near', 'clayton', 'disabled', 'vehicle', 'lane', 'closed', 'at', '912', '1:39', 'pm']",closed,,disabled,I-40,1,None,0,clayton,1,"w estate,i-40 w estate,we street,i-40 we street,vehicle lane,disabled vehicle lane",mile marker 312,None,"-78.37624743216557,-76.47206866763806","35.667414556466134,36.18871448211084","88.82,86.19","I-40, mile marker 312, clayton, North Carolina, USA,I-40, mile marker 312, North Carolina, USA",-78.37624743216557,35.667414556466134,88.82,"I-40, mile marker 312, clayton, North Carolina"
371,1039910823634845696,NCDOT_Triangle,2018-09-12,the #ncdmv driver license office in smithfield is now closed due to the approaching storm,16:17:15,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'smithfield', 'is', 'now', 'closed', 'due', 'to', 'the', 'approaching', 'storm']",closed,,storm,None,0,None,0,smithfield,1,"d river,#ncdmv d river,smith field,in smith field,smithfield island,in smithfield island",None,None,None,None,None,None,None,None,None,None
372,1039867951648841728,NCDOT_Triangle,2018-09-12,   us-64 west mm 436 near zebulon vehicle crash shoulder closed at 912 9:16 am,13:26:54,North Carolina,"['us-64', 'west', 'mm', '436', 'near', 'zebulon', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '912', '9:16', 'am']",crash,,crash,US 64,1,None,0,zebulon,1,"w estate,us-64 w estate,we street,us-64 we street",mile marker 436,None,"-78.31525999999997,-79.09209525370865","35.825270000000046,35.80079492617641","83,85.29","US 64, mile marker 436, zebulon, North Carolina, USA,US 64, mile marker 436, North Carolina, USA",-79.09209525370865,35.80079492617641,85.29,",US 64, mile marker 436, North Carolina"
373,1039866124257648641,NCDOT_Triangle,2018-09-12,   us-64 west mm 436 near zebulon vehicle crash lane closed at 912 9:16 am,13:19:38,North Carolina,"['us-64', 'west', 'mm', '436', 'near', 'zebulon', 'vehicle', 'crash', 'lane', 'closed', 'at', '912', '9:16', 'am']",crash,,crash,US 64,1,None,0,zebulon,1,"w estate,us-64 w estate,we street,us-64 we street,crash lane,vehicle crash lane",mile marker 436,None,"-78.31525999999997,-79.09209525370865","35.825270000000046,35.80079492617641","83,85.29","US 64, mile marker 436, zebulon, North Carolina, USA,US 64, mile marker 436, North Carolina, USA",-79.09209525370865,35.80079492617641,85.29,",US 64, mile marker 436, North Carolina"
374,1039862202637922305,NCDOT_Triangle,2018-09-12,   i-440 west mm 12 in raleigh vehicle crash lanes closed at 912 9:01 am,13:04:03,North Carolina,"['i-440', 'west', 'mm', '12', 'in', 'raleigh', 'vehicle', 'crash', 'lanes', 'closed', 'at', '912', '9:01', 'am']",crash,,crash,I-440,1,None,0,raleigh,1,"w estate,i-440 w estate,we street,i-440 we street",mile marker 12,None,"-78.63920153459091,-77.94933807646143","35.777202947132416,34.2352485905997","87.56,85.01","I-440, mile marker 12, raleigh, North Carolina, USA,I-440, mile marker 12, North Carolina, USA",-78.63920153459091,35.777202947132416,87.56,"I-440, mile marker 12, raleigh, North Carolina"
375,1039848726272122885,NCDOT_Triangle,2018-09-12,   w cornwallis rd both in durham construction road closed with detour at 57 12:00 am,12:10:30,North Carolina,"['w', 'cornwallis', 'rd', 'both', 'in', 'durham', 'construction', 'road', 'closed', 'with', 'detour', 'at', '57', '12:00', 'am']",closed,,,None,0,None,0,durham,1,"cornwall island,w cornwall island,cornwallis road,w cornwallis road,construction road,durham construction road",None,None,None,None,None,None,None,None,None,None
376,1039841648518340609,NCDOT_Triangle,2018-09-12,   i-440 west mm 12 in raleigh vehicle crash shoulder closed at 912 7:39 am,11:42:22,North Carolina,"['i-440', 'west', 'mm', '12', 'in', 'raleigh', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '912', '7:39', 'am']",crash,,crash,I-440,1,None,0,raleigh,1,"w estate,i-440 w estate,we street,i-440 we street",mile marker 12,None,"-78.63920153459091,-77.94933807646143","35.777202947132416,34.2352485905997","87.56,85.01","I-440, mile marker 12, raleigh, North Carolina, USA,I-440, mile marker 12, North Carolina, USA",-78.63920153459091,35.777202947132416,87.56,"I-440, mile marker 12, raleigh, North Carolina"
